label_confidence,wpm,fillers_density,continuity,eye_contact,posture,voice_variation
poor,103.3537,0.099871,0.547175,0.497203,0.25168,0.309794
poor,116.8793,0.083809,0.393615,0.445309,0.270068,0.002477
poor,112.2158,0.076471,0.453321,0.227975,0.655351,0.327976
poor,91.3889,0.054603,0.387553,0.464031,0.437727,0.216365
poor,98.1755,0.112764,0.442465,0.440003,0.202616,0.583078
poor,90.7421,0.096108,0.551964,0.267842,0.401565,0.199351
poor,81.2894,0.103158,0.15314,0.700542,0.558594,0.295868
poor,68.9504,0.066224,0.700082,1.0,0.638938,0.355542
poor,102.8746,0.064575,0.629131,0.129759,0.157883,0.008971
poor,109.6358,0.088278,0.468154,0.346919,0.174857,0.09939
poor,85.6936,0.047842,0.359242,0.133739,0.515535,0.299146
poor,75.5954,0.081101,0.784091,0.153847,0.485328,0.215828
poor,111.3933,0.098864,0.372367,0.363353,0.416274,0.186246
poor,75.2133,0.127293,0.641958,0.141162,0.339855,0.166237
poor,77.6522,0.033996,0.329293,0.27872,0.111753,0.226547
poor,112.4428,0.115263,0.427197,0.0,0.54314,0.221959
poor,101.3653,0.148083,0.301534,0.0,0.189309,0.272907
poor,95.4039,0.053531,0.194451,0.279078,0.150781,0.278095
poor,88.8286,0.071186,0.31351,0.402625,0.408522,0.230294
poor,97.7019,0.087834,0.264036,0.203924,0.321065,0.509779
poor,74.7675,0.077431,0.467688,0.289333,0.614794,0.153725
poor,91.4819,0.114439,0.775928,0.6315,0.372669,0.192573
poor,95.7008,0.09441,0.297477,0.537319,0.441322,0.193272
poor,75.9328,0.091869,0.109222,0.23367,0.28738,0.243049
poor,123.1978,0.107157,0.710712,0.479042,0.625011,0.478569
poor,84.0224,0.066087,0.570386,0.349264,0.444071,0.1627
poor,86.0561,0.138623,0.252025,0.487278,0.504846,0.0
poor,82.5383,0.070119,0.551625,0.276593,0.382882,0.0
poor,129.8887,0.092136,0.53982,0.241875,0.269475,0.486903
poor,66.2492,0.098359,0.231929,0.269,0.272381,0.052103
poor,95.5316,0.012959,0.393212,0.331942,0.128145,0.426983
poor,86.0831,0.082875,0.343401,0.333687,0.661629,0.570952
poor,106.1846,0.12264,0.758957,0.399774,0.71405,0.31886
poor,97.1598,0.10051,0.122145,0.408424,0.09125,0.0
poor,97.8932,0.056578,0.44872,0.377687,0.43661,0.064382
poor,108.4802,0.087323,0.529394,0.110712,0.364334,0.364594
poor,109.5527,0.066081,0.3518,0.152263,0.268717,0.0
poor,92.9274,0.108994,0.30869,0.331879,0.3559,0.358268
poor,85.8261,0.072744,0.297716,0.122498,0.505837,0.179733
poor,95.8221,0.128239,0.689775,0.020753,0.529567,0.233847
poor,88.0761,0.099831,0.139251,0.642528,0.502989,0.07022
poor,86.2188,0.038906,0.393488,0.253454,0.134978,0.316505
poor,114.152,0.089179,0.394984,0.436997,0.396072,0.037673
poor,85.2098,0.081107,0.494674,0.351867,0.442074,0.0
poor,104.9783,0.090102,0.909488,0.272473,0.464692,0.624383
poor,97.9114,0.087971,0.272354,0.655653,0.16818,0.264068
poor,87.8967,0.08432,0.193692,0.618625,0.344441,0.017737
poor,113.7904,0.074876,0.510229,0.518283,0.494807,0.0
poor,105.4304,0.086982,0.390775,0.328185,0.077993,0.228826
poor,74.5341,0.081425,0.478128,0.564807,0.236077,0.417738
poor,109.2028,0.077118,0.250425,0.061237,0.454351,0.089407
poor,112.9904,0.069614,0.287879,0.396725,0.262791,0.201282
poor,109.7898,0.093517,0.471774,0.391029,0.06138,0.258776
poor,97.399,0.116787,0.559046,0.30961,0.606479,0.156105
poor,98.7074,0.080666,0.533116,0.274702,0.72951,0.502604
poor,108.1091,0.136239,0.172941,0.065724,0.335688,0.206185
poor,92.0269,0.040736,0.657287,0.78084,0.656198,0.362828
poor,98.3918,0.06471,0.463055,0.771118,0.329602,0.131756
poor,111.6096,0.125211,0.297378,0.297703,0.299619,0.210453
poor,111.5553,0.065879,0.64614,0.37033,0.865238,0.247825
poor,93.5462,0.107241,0.389314,0.0,0.351896,0.161556
poor,71.1152,0.087809,0.07792,0.280463,0.448719,0.214549
poor,88.834,0.087434,0.308868,0.352163,0.411617,0.064963
poor,99.0155,0.097844,0.420082,0.834209,0.37186,0.158115
poor,88.6641,0.060872,0.573462,0.212751,0.28641,0.119264
poor,80.2258,0.037468,0.366671,0.524667,0.439396,0.434086
poor,106.2643,0.105719,0.788877,0.330571,0.412615,0.19828
poor,118.1568,0.090075,0.33331,0.467535,0.236748,0.280021
poor,101.2076,0.084318,0.551846,0.052442,0.432592,0.130585
poor,137.934,0.094675,0.342649,0.07434,0.661081,0.147495
poor,83.1297,0.100089,0.566949,0.476791,0.40395,0.223879
poor,98.4806,0.100092,0.526479,0.568891,0.411283,0.07748
poor,92.8356,0.112613,0.128425,0.0,0.583655,0.428018
poor,76.022,0.093014,0.378082,0.297834,0.461106,0.006069
poor,78.3917,0.080962,0.423832,0.124809,0.55793,0.137366
poor,88.6727,0.09848,0.426797,0.517495,0.213315,0.0
poor,90.3532,0.091807,0.226664,0.072449,0.43646,0.086333
poor,73.2123,0.11896,0.336277,0.579962,0.405694,0.244214
poor,91.8275,0.010345,0.245378,0.324858,0.472946,0.0
poor,94.196,0.056332,0.492232,0.34612,0.5487,0.360023
poor,101.8848,0.115812,0.386938,0.914623,0.156236,0.120837
poor,108.5204,0.112582,0.53773,0.485064,0.0,0.438395
poor,91.9416,0.127377,0.083965,0.401314,0.2873,0.285818
poor,99.7561,0.100981,0.25939,0.338606,0.363967,0.274297
poor,109.8395,0.094514,0.220289,0.371516,0.922215,0.446901
poor,50.384,0.0919,0.617782,0.313535,0.307982,0.159955
poor,103.2828,0.055546,0.663964,0.338801,0.212995,0.368653
poor,71.823,0.073344,0.347098,0.778788,0.262996,0.0
poor,86.2728,0.103667,0.591135,0.805308,0.68138,0.228188
poor,81.6288,0.138721,0.383659,0.218369,0.316585,0.012157
poor,88.0247,0.083007,0.581518,0.272382,0.146508,0.0
poor,98.1435,0.092179,0.350224,0.256509,0.477697,0.408582
poor,83.2978,0.092667,0.622489,0.194777,0.396874,0.194301
poor,75.3306,0.095055,0.455678,0.461017,0.162623,0.201496
poor,115.726,0.152325,0.680423,0.114586,0.490211,0.127528
poor,99.2585,0.066833,0.141575,0.281097,0.544521,0.2432
poor,101.0442,0.096491,0.522815,0.455902,0.345064,0.212434
poor,121.1489,0.094261,0.457661,0.370577,0.356418,0.134697
poor,98.1302,0.074829,0.423807,0.191897,0.421602,0.287629
poor,91.8213,0.029749,0.556267,0.374037,0.201354,0.315991
poor,74.0236,0.121362,0.439674,0.0,0.435666,0.139071
poor,86.6473,0.067868,0.427101,0.252962,0.028662,0.39081
poor,91.3346,0.068042,0.246884,0.504146,0.140314,0.220098
poor,86.2453,0.074237,0.251359,0.225936,0.401762,0.235297
poor,83.2161,0.087272,0.609922,0.017474,0.398746,0.057382
poor,79.2097,0.09783,0.351855,0.106639,0.664857,0.338013
poor,66.0154,0.045767,0.556822,0.293025,0.700115,0.29245
poor,99.492,0.059344,0.538459,0.094847,0.661049,0.263321
poor,82.6275,0.11414,0.853474,0.306477,0.510083,0.135226
poor,96.2803,0.044783,0.449905,0.358715,0.7598,0.0
poor,90.7867,0.128644,0.406481,0.315732,0.233348,0.060109
poor,67.6122,0.071124,0.271916,0.373608,0.242466,0.128061
poor,88.2169,0.088555,0.354866,0.137643,0.417153,0.360122
poor,96.927,0.071705,0.427834,0.0,0.372119,0.139947
poor,80.9981,0.067437,0.376158,0.548492,0.618412,0.060781
poor,87.2288,0.075222,0.595718,0.379101,0.418558,0.280439
poor,86.0538,0.130917,0.449686,0.178818,0.354072,0.384789
poor,88.6229,0.118487,0.337438,0.196867,0.531919,0.068904
poor,107.3381,0.100549,0.292753,0.335711,0.290245,0.252346
poor,123.317,0.078879,0.54608,0.354888,0.404812,0.175219
poor,82.1387,0.100054,0.398026,0.16904,0.602835,0.214851
poor,91.5785,0.130202,0.119505,0.604564,0.223962,0.23173
poor,86.179,0.06231,0.6865,0.721243,0.355755,0.250321
poor,95.8549,0.141915,0.069633,0.425425,0.254575,0.0
poor,89.592,0.145441,0.331911,0.508153,0.639734,0.198095
poor,96.8068,0.038511,0.321091,0.531402,0.412136,0.255101
poor,96.9974,0.15576,0.372506,0.671082,0.426701,0.45413
poor,76.6253,0.09554,0.379136,0.377894,0.644475,0.256821
poor,113.3057,0.069893,0.30189,0.353221,0.39227,0.172121
poor,80.6205,0.12596,0.384689,0.635216,0.402549,0.297264
poor,103.3656,0.065272,0.516097,0.735667,0.450322,0.335192
poor,105.3991,0.099211,0.483566,0.459463,0.552657,0.0
poor,98.7095,0.084478,0.379525,0.609193,0.253371,0.0
poor,106.9357,0.047388,0.10297,0.531654,0.431744,0.270908
poor,88.3636,0.048468,0.236558,0.295562,0.145519,0.246058
poor,88.0631,0.095551,0.477927,0.42736,0.499897,0.148415
poor,97.7595,0.09708,0.0128,0.479305,0.429988,0.284607
poor,75.6973,0.080527,0.253525,0.49892,0.118977,0.060702
poor,103.0147,0.071119,0.28289,0.531344,0.589542,0.308311
poor,107.7306,0.083053,0.413173,0.220384,0.433546,0.120815
poor,88.504,0.107997,0.663217,0.429652,0.758863,0.094173
poor,67.4304,0.111439,0.31107,0.295262,0.046041,0.065118
poor,72.4666,0.076971,0.378981,0.367992,0.647945,0.301536
poor,70.6675,0.10824,0.470116,0.330435,0.39546,0.230683
poor,84.6217,0.084529,0.663109,0.209219,0.194022,0.190744
poor,78.0415,0.038317,0.387996,0.639724,0.392279,0.226787
poor,63.0478,0.103144,0.466806,0.217017,0.43601,0.225518
poor,79.1077,0.099956,0.665484,0.304412,0.226481,0.173363
poor,107.8192,0.05321,0.55414,0.214397,0.448413,0.11535
poor,86.4947,0.135693,0.196364,0.447073,0.746265,0.302828
poor,75.0335,0.051553,0.314707,0.381582,0.445189,0.009246
poor,81.9086,0.065656,0.417466,0.746939,0.213363,0.053456
poor,78.0029,0.109066,0.442559,0.170755,0.327441,0.081273
poor,99.4384,0.170531,0.549156,0.331402,0.267005,0.0
poor,106.0053,0.110381,0.366102,0.592667,0.404221,0.316214
poor,99.443,0.084686,0.278121,0.320893,0.56841,0.12378
poor,101.5961,0.057518,0.590411,0.412588,0.159578,0.166398
poor,108.9716,0.052229,0.257229,0.336101,0.826666,0.099113
poor,102.4291,0.097804,0.343886,0.382227,0.310433,0.146329
poor,70.0809,0.089267,0.611837,0.361485,0.618102,0.287049
poor,94.1069,0.071162,0.362473,0.055898,0.346584,0.2219
poor,120.7313,0.10585,0.294326,0.062126,0.35869,0.321765
poor,91.6908,0.10626,0.417397,0.4934,0.080548,0.440627
poor,78.3127,0.113812,0.401007,0.326834,0.35178,0.238341
poor,101.8629,0.121751,0.703431,0.416364,0.742735,0.213946
poor,111.1616,0.102862,0.351143,0.386247,0.500634,0.19517
poor,101.1928,0.115961,0.445793,0.0,0.735654,0.155361
poor,82.6508,0.056277,0.38944,0.23745,0.252598,0.097681
poor,102.9461,0.150911,0.597703,0.57452,0.324518,0.2157
poor,101.3972,0.070213,0.373369,0.52091,0.618059,0.210112
poor,77.0726,0.081132,0.19056,0.36504,0.451081,0.159393
poor,98.6257,0.102507,0.496235,0.109694,0.349347,0.261476
poor,118.6807,0.081842,0.549151,0.52563,0.360674,0.372261
poor,113.0326,0.131412,0.532518,0.822027,0.276943,0.518612
poor,106.5245,0.130212,0.392393,0.518895,0.685395,0.036896
poor,92.5501,0.025762,0.4179,0.186798,0.356446,0.638547
poor,120.7671,0.046817,0.550033,0.509786,0.332421,0.226746
poor,99.1397,0.049602,0.264361,0.384459,0.419881,0.093716
poor,83.0844,0.087307,0.609507,0.334703,0.724546,0.095627
poor,97.8966,0.079371,0.555833,0.193682,0.78548,0.0
poor,120.7322,0.0927,0.549436,0.616905,0.571532,0.090496
poor,104.0013,0.146024,0.290287,0.773686,0.47714,0.135016
poor,81.6007,0.083301,0.09805,0.266951,0.347415,0.038838
poor,106.2177,0.083437,0.335557,0.284933,0.471021,0.210983
poor,84.4854,0.09377,0.440878,0.122107,0.342299,0.286901
poor,103.5821,0.083101,0.571819,0.154009,0.210202,0.162312
poor,117.4635,0.094898,0.400434,0.658828,0.342612,0.53521
poor,87.3308,0.059648,0.420055,0.300183,0.238456,0.590296
poor,99.7794,0.103927,0.366862,0.234466,0.605112,0.0
poor,77.857,0.082581,0.693189,0.275097,0.48323,0.204159
poor,114.4439,0.042458,0.582473,0.31022,0.584977,0.077108
poor,95.3659,0.086925,0.269562,0.093917,0.283918,0.21949
poor,83.6463,0.080098,0.110556,0.27587,0.604717,0.305777
poor,93.6962,0.09731,0.300913,0.674888,0.813553,0.224724
poor,133.8603,0.069595,0.224806,0.208075,0.356102,0.54681
poor,90.7826,0.06421,0.288277,0.578004,0.59946,0.127178
poor,66.8632,0.056142,0.759824,0.487762,0.413092,0.480325
poor,124.3749,0.088922,0.446837,0.233591,0.343079,0.0
poor,72.6442,0.03832,0.645181,0.03772,0.789992,0.090443
poor,121.0602,0.079048,0.168086,0.606756,0.680373,0.064092
poor,90.0252,0.062826,0.428305,0.371566,0.329723,0.0
poor,86.2868,0.111106,0.412398,0.284512,0.213845,0.108492
poor,116.1342,0.055807,0.579748,0.359411,0.448962,0.090147
poor,89.7233,0.089828,0.35628,0.416286,0.491488,0.525906
poor,99.1729,0.032633,0.659343,0.309226,0.802385,0.420639
poor,87.421,0.111657,0.343088,0.350538,0.535197,0.36695
poor,108.4281,0.09225,0.897016,0.276996,0.07856,0.0
poor,117.1101,0.0877,0.47863,0.241495,0.30946,0.081936
poor,102.0673,0.087079,0.528301,0.417888,0.314824,0.0
poor,71.813,0.1808,0.716071,0.618037,0.265079,0.201426
poor,82.7696,0.050638,0.344021,0.615237,0.568149,0.054493
poor,90.2778,0.112474,0.347225,0.365917,0.480369,0.25864
poor,98.8122,0.070389,0.350825,0.12327,0.087733,0.182788
poor,107.2439,0.048592,0.499135,0.506926,0.032653,0.159413
poor,119.6932,0.106558,0.113318,0.481668,0.250453,0.303696
poor,84.6488,0.088409,0.353242,0.350632,0.286544,0.166469
poor,77.3659,0.10472,0.481551,0.026694,0.598583,0.173557
poor,97.4264,0.112937,0.509084,0.583041,0.341341,0.355164
poor,96.8439,0.105229,0.522653,0.598146,0.544282,0.133558
poor,85.381,0.088507,0.313182,0.139562,0.0,0.0
poor,124.7811,0.070305,0.792623,0.430631,0.390048,0.0
poor,95.07,0.146766,0.730375,0.404848,0.170266,0.056425
poor,82.2111,0.128345,0.74371,0.389179,0.339384,0.432307
poor,80.3214,0.091555,0.533334,0.17744,0.272817,0.092939
poor,116.2509,0.147431,0.470663,0.296356,0.280032,0.200262
poor,86.7467,0.087089,0.524382,0.268937,0.362082,0.172182
poor,90.2365,0.076757,0.587195,0.0,0.714856,0.220329
poor,104.1503,0.111752,0.322549,0.167128,0.193546,0.16294
poor,105.4881,0.072487,0.559428,0.0,0.322887,0.375071
poor,92.4354,0.065126,0.331768,0.0,0.19764,0.358586
poor,86.261,0.076064,0.030274,0.023832,0.63801,0.292594
poor,75.5384,0.071083,0.444749,0.110774,0.0,0.176118
poor,103.5891,0.107756,0.607543,0.039289,0.41158,0.159732
poor,93.6917,0.083647,0.331119,0.0,0.632366,0.249499
poor,72.7357,0.104194,0.369485,0.266206,0.246317,0.28054
poor,83.0026,0.057095,0.653714,0.314224,0.370503,0.30387
poor,84.9862,0.075955,0.505029,0.041724,0.44422,0.086643
poor,107.8321,0.1064,0.524619,0.028608,0.379321,0.02341
poor,94.447,0.020542,0.17265,0.587807,0.473811,0.146928
poor,81.3689,0.057472,0.486028,0.281274,0.709329,0.172285
poor,95.8808,0.048345,0.385074,0.385398,0.325443,0.127156
poor,99.9036,0.135445,0.476094,0.578837,0.52432,0.362653
poor,85.8542,0.083792,0.413501,0.459255,0.558483,0.218758
poor,108.1506,0.0731,0.609368,0.553162,0.535499,0.220125
poor,105.6998,0.06318,0.485705,0.410102,0.134097,0.271188
poor,76.2677,0.077162,0.457157,0.203853,0.416511,0.209984
poor,82.6973,0.107039,0.312452,0.807595,0.378104,0.024306
poor,80.2349,0.124427,0.376353,0.077247,0.570743,0.137664
poor,104.8013,0.118067,0.499403,0.829181,0.055052,0.077307
poor,91.1607,0.157835,0.77364,0.607738,0.241175,0.098373
poor,82.5716,0.066497,0.718687,0.301247,0.3777,0.316158
poor,70.0471,0.091579,0.252563,0.291117,0.282716,0.104303
poor,98.3837,0.096636,0.410432,0.424137,0.226277,0.302238
poor,91.907,0.07549,0.306943,0.301721,0.774128,0.190503
poor,77.8339,0.117565,0.365053,0.406752,0.278868,0.392116
poor,86.1386,0.131936,0.261133,0.291419,0.679999,0.225226
poor,129.072,0.081926,0.496268,0.73103,0.097215,0.0
poor,83.0674,0.114401,0.160227,0.46941,0.505341,0.502159
poor,110.6823,0.100922,0.694644,0.457781,0.307986,0.028309
poor,86.4595,0.088798,0.481503,0.0,0.356088,0.204287
poor,103.2131,0.138804,0.483418,0.168087,0.036384,0.303052
poor,81.9637,0.116005,0.701536,0.041185,0.510779,0.393893
poor,110.2856,0.027109,0.296343,0.093964,0.504695,0.261999
poor,54.5316,0.080975,0.59413,0.379595,0.429253,0.145251
poor,79.1159,0.089488,0.459377,0.473051,0.5393,0.212879
poor,111.4236,0.078752,0.190076,0.445411,0.425276,0.27454
poor,76.0332,0.143724,0.57789,0.292401,0.212909,0.361573
poor,78.4735,0.157841,0.339623,0.694101,0.363105,0.437112
poor,83.977,0.090565,0.594855,0.482415,0.620152,0.126879
poor,96.2721,0.127452,0.323054,0.464508,0.356168,0.230881
poor,96.2683,0.066352,0.403075,0.378986,0.379455,0.43591
poor,110.1493,0.098699,0.312634,0.185195,0.794762,0.048517
poor,96.7079,0.100828,0.393962,0.149559,0.243021,0.118024
poor,84.3576,0.129832,0.448357,0.24524,0.421392,0.300193
poor,89.8307,0.117059,0.221194,0.584261,0.39821,0.192798
poor,84.6048,0.053164,0.149999,0.197445,0.517535,0.055808
poor,71.7733,0.062728,0.38073,0.2809,0.374221,0.354891
poor,113.7388,0.150164,0.157517,0.178823,0.539697,0.131895
poor,107.9118,0.096213,0.734257,0.558543,0.612203,0.138219
poor,93.5381,0.080842,0.178939,0.644354,0.549077,0.148246
poor,114.5689,0.071089,0.119136,0.551474,0.144288,0.170634
poor,98.0918,0.101564,0.602712,0.46617,0.509979,0.081387
poor,99.4137,0.044834,0.731185,0.069487,0.330712,0.002169
poor,84.0475,0.090403,0.354824,0.578849,0.44538,0.130564
poor,92.9963,0.126591,0.613597,0.122246,0.26387,0.271218
poor,100.3005,0.058489,0.584843,0.171825,0.660765,0.279417
poor,78.0211,0.074128,0.351637,0.381975,0.359205,0.028177
poor,74.0861,0.106471,0.501523,0.371108,0.454146,0.107162
poor,97.7599,0.166155,0.661422,0.292318,0.295326,0.0
poor,111.0304,0.113598,0.352111,0.063658,0.168947,0.26666
poor,93.6599,0.110748,0.46556,0.543352,0.473915,0.324319
poor,63.6547,0.05297,0.384417,0.565914,0.776106,0.175365
poor,85.8263,0.031351,0.605441,0.239962,0.991667,0.089089
poor,126.5791,0.112451,0.264912,0.396429,0.554276,0.166212
poor,107.5697,0.114479,0.557341,0.346705,0.165012,0.188482
poor,97.641,0.033718,0.480462,0.33064,0.140675,0.150049
poor,90.3223,0.147903,0.489621,0.557209,0.376437,0.0
poor,105.0851,0.070254,0.389592,0.139406,0.414554,0.359777
poor,108.9911,0.137586,0.761033,0.0,0.161276,0.0
poor,104.479,0.069208,0.361948,0.306681,0.476514,0.0
poor,76.117,0.090039,0.665774,0.344921,0.241668,0.0
poor,109.2901,0.067922,0.243461,0.006935,0.11218,0.055818
poor,91.4173,0.053738,0.483427,0.30071,0.844398,0.0
poor,97.4222,0.09522,0.2645,0.36905,0.553919,0.214474
poor,115.7669,0.024669,0.298398,0.645011,0.582405,0.281077
poor,113.4982,0.032503,0.59321,0.562874,0.26826,0.594386
poor,97.9452,0.024217,0.518629,0.206028,0.632999,0.282192
poor,86.0312,0.135074,0.619101,0.184416,0.369591,0.277538
poor,89.5361,0.079968,0.456611,0.13684,0.0,0.23587
poor,65.1665,0.060209,0.131115,0.020311,0.485271,0.166654
poor,91.124,0.050523,0.331947,0.425291,0.389583,0.323401
poor,109.4764,0.082433,0.116595,0.198671,0.380462,0.083527
poor,79.1806,0.092093,0.887455,0.252362,0.399439,0.003195
poor,113.651,0.116242,0.595032,0.621959,0.314532,0.154637
poor,120.6482,0.108982,0.05054,0.440964,0.28366,0.334726
poor,101.1229,0.037784,0.498389,0.392126,0.472692,0.286329
poor,117.4395,0.102417,0.454122,0.579594,0.848548,0.337261
poor,98.0931,0.102976,0.496088,0.353704,0.833034,0.087642
poor,112.3236,0.086224,0.183525,0.312336,0.290645,0.286637
poor,96.3695,0.059339,0.714781,0.568027,0.717211,0.235545
poor,94.464,0.111107,0.346054,0.376012,0.364864,0.0
poor,96.9118,0.076771,0.406341,0.422757,0.654507,0.072684
poor,89.9516,0.067048,0.300567,0.231086,0.36071,0.287881
poor,99.8067,0.058294,0.682949,0.538882,0.219763,0.383617
poor,99.9041,0.085306,0.514454,0.344846,0.509016,0.228097
poor,89.9386,0.029225,0.544893,0.275269,0.555589,0.272251
poor,89.785,0.12069,0.486871,0.382729,0.372378,0.452533
poor,84.301,0.08032,0.22728,0.495346,0.28357,0.129495
poor,87.246,0.091882,0.224863,0.0,0.491541,0.0
poor,107.8121,0.136756,0.42044,0.609899,0.395149,0.439886
poor,88.1567,0.019054,0.435616,0.691593,0.506994,0.122702
poor,99.9335,0.119134,0.434589,0.875278,0.296516,0.350377
poor,106.4291,0.069005,0.373601,0.55362,0.428958,0.250711
poor,70.4605,0.10968,0.501713,0.337218,0.472178,0.138617
poor,86.1215,0.082743,0.366443,0.786106,0.582374,0.05473
poor,125.5444,0.077014,0.455302,0.529483,0.006002,0.164446
poor,86.4,0.096152,0.516609,0.334548,0.375271,0.35977
poor,99.5223,0.091243,0.476617,0.717178,0.434535,0.122833
poor,66.365,0.046982,0.365935,0.328325,0.288876,0.252672
poor,86.4724,0.062565,0.560276,0.623879,0.178566,0.236557
poor,66.4249,0.045764,0.344022,0.576982,0.244259,0.077585
poor,95.5413,0.091113,0.308676,0.747244,0.346927,0.217038
poor,88.9733,0.103199,0.672292,0.682733,0.247547,0.365119
poor,103.2452,0.119236,0.433462,0.312592,0.587143,0.343204
poor,118.4858,0.095956,0.430755,0.0,0.077748,0.140862
poor,78.4841,0.114424,0.214196,0.249739,0.307595,0.380711
poor,85.8764,0.103572,0.485227,0.530658,0.570043,0.194984
poor,69.5556,0.083048,0.446408,0.407202,0.252489,0.371135
poor,95.2043,0.062385,0.367519,0.735709,0.532876,0.357268
poor,79.3762,0.069335,0.327344,0.386879,0.3652,0.126576
poor,89.539,0.066179,0.417629,0.572643,0.097372,0.251972
poor,115.7014,0.084504,0.354802,0.534846,0.203156,0.196596
poor,79.4023,0.033897,0.422643,0.097321,0.397666,0.367254
poor,122.8138,0.092806,0.633459,0.429793,0.323377,0.0
poor,119.3974,0.058527,0.698899,0.457362,0.204797,0.2468
poor,126.9937,0.13607,0.357712,0.207604,0.420042,0.175173
poor,112.9961,0.112188,0.145397,0.441735,0.364182,0.205566
poor,98.7341,0.125962,0.626003,0.200051,0.388278,0.132722
poor,69.7723,0.086719,0.782056,0.007591,0.395188,0.191579
poor,99.316,0.061118,0.19348,0.07428,0.666187,0.052597
poor,87.5066,0.153139,0.317834,0.41848,0.612762,0.352358
poor,75.0264,0.068599,0.504426,0.735803,0.247698,0.125958
poor,101.2936,0.10859,0.572446,0.180729,0.29359,0.232325
poor,113.9347,0.082845,0.445986,0.144814,0.772645,0.223139
poor,111.1663,0.090897,0.465348,0.049938,0.0,0.387786
